FactGLTranID,GLTranAmount,JournalID,GLTranDescription,GLTranDate,GLAcctNum,GLAcctName,Statement,Category,Subcategory,StoreNum,StoreName,ManagerID,PreviousManagerID,ContactTel,AddressLine1,AddressLine2,ZipCode,RegionNum,RegionName,SalesRegionName,LastRefreshDate
6754,40204.995,91,Wages Payment,2021-08-31,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6755,41030.327,1457,Wages Payment,2021-09-30,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6756,33283.434,538,Wages Payment,2021-10-31,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6757,39028.865,1659,Wages Payment,2021-11-30,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6758,59815.707,1392,Wages Payment,2021-12-31,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6759,-36796.032,1452,Wages Payment,2019-01-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6760,-33984.699,1179,Wages Payment,2019-02-28,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6761,-34903.886,1320,Wages Payment,2019-03-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6762,-38072.596,581,Wages Payment,2019-04-30,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6763,-39308.776,1536,Wages Payment,2019-05-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6764,-42108.504,147,Wages Payment,2019-06-30,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6765,-45066.301,1372,Wages Payment,2019-07-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6766,-44811.817,82,Wages Payment,2019-08-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6767,-45731.719,1724,Wages Payment,2019-09-30,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6768,-37097.161,1209,Wages Payment,2019-10-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6769,-43500.922,279,Wages Payment,2019-11-30,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6770,-62282.334,73,Wages Payment,2019-12-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6771,-37857.456,1505,Wages Payment,2020-01-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6772,-33004.371,1393,Wages Payment,2020-02-29,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6773,-33897.043,1515,Wages Payment,2020-03-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6774,-36608.266,974,Wages Payment,2020-04-30,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6775,-37040.962,906,Wages Payment,2020-05-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6776,-39679.167,1694,Wages Payment,2020-06-30,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6777,-40433.317,1785,Wages Payment,2020-07-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6778,-40204.995,212,Wages Payment,2020-08-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6779,-41030.327,1013,Wages Payment,2020-09-30,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6780,-33283.434,572,Wages Payment,2020-10-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6781,-39028.865,225,Wages Payment,2020-11-30,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6782,-59815.707,290,Wages Payment,2020-12-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6783,-37857.456,1438,Wages Payment,2021-01-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6784,-33004.371,1045,Wages Payment,2021-02-28,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6785,-33897.043,1537,Wages Payment,2021-03-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6786,-36608.266,220,Wages Payment,2021-04-30,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6787,-37040.962,1608,Wages Payment,2021-05-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6788,-39679.167,796,Wages Payment,2021-06-30,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6789,-40433.317,1349,Wages Payment,2021-07-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6790,-40204.995,91,Wages Payment,2021-08-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6791,-41030.327,1457,Wages Payment,2021-09-30,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6792,-33283.434,538,Wages Payment,2021-10-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6793,-39028.865,1659,Wages Payment,2021-11-30,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6794,-59815.707,1392,Wages Payment,2021-12-31,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6795,14754.084,1452,Payroll Taxes Payment,2019-01-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6796,8631.168,1179,Payroll Taxes Payment,2019-02-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6797,7971.720,1320,Payroll Taxes Payment,2019-03-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6798,8187.331,581,Payroll Taxes Payment,2019-04-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6799,8930.609,1536,Payroll Taxes Payment,2019-05-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6800,9220.577,147,Payroll Taxes Payment,2019-06-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6801,9877.303,1372,Payroll Taxes Payment,2019-07-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6802,10571.108,82,Payroll Taxes Payment,2019-08-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6803,10511.414,1724,Payroll Taxes Payment,2019-09-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6804,10727.193,1209,Payroll Taxes Payment,2019-10-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6805,8701.803,279,Payroll Taxes Payment,2019-11-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6806,10203.920,73,Payroll Taxes Payment,2019-12-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6807,14609.436,1505,Payroll Taxes Payment,2020-01-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6808,8880.144,1393,Payroll Taxes Payment,2020-02-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6809,7741.766,1515,Payroll Taxes Payment,2020-03-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6810,7951.158,974,Payroll Taxes Payment,2020-04-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6811,8587.124,906,Payroll Taxes Payment,2020-05-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6812,8688.621,1694,Payroll Taxes Payment,2020-06-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6813,9307.459,1785,Payroll Taxes Payment,2020-07-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6814,9484.358,212,Payroll Taxes Payment,2020-08-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6815,9430.801,1013,Payroll Taxes Payment,2020-09-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6816,9624.398,572,Payroll Taxes Payment,2020-10-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6817,7807.225,225,Payroll Taxes Payment,2020-11-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6818,9154.919,290,Payroll Taxes Payment,2020-12-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6819,14030.845,1438,Payroll Taxes Payment,2021-01-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6820,8880.144,1045,Payroll Taxes Payment,2021-02-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6821,7741.766,1537,Payroll Taxes Payment,2021-03-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6822,7951.158,220,Payroll Taxes Payment,2021-04-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6823,8587.124,1608,Payroll Taxes Payment,2021-05-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6824,8688.621,796,Payroll Taxes Payment,2021-06-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6825,9307.459,1349,Payroll Taxes Payment,2021-07-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6826,9484.358,91,Payroll Taxes Payment,2021-08-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6827,9430.801,1457,Payroll Taxes Payment,2021-09-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6828,9624.398,538,Payroll Taxes Payment,2021-10-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6829,7807.225,1659,Payroll Taxes Payment,2021-11-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6830,9154.919,1392,Payroll Taxes Payment,2021-12-01,3210,Payroll Taxes,Balance Sheet,Current Liabilities,Taxes Payable,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6831,-14754.084,1452,Payroll Taxes Payment,2019-01-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6832,-8631.168,1179,Payroll Taxes Payment,2019-02-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6833,-7971.720,1320,Payroll Taxes Payment,2019-03-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6834,-8187.331,581,Payroll Taxes Payment,2019-04-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6835,-8930.609,1536,Payroll Taxes Payment,2019-05-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6836,-9220.577,147,Payroll Taxes Payment,2019-06-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6837,-9877.303,1372,Payroll Taxes Payment,2019-07-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6838,-10571.108,82,Payroll Taxes Payment,2019-08-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6839,-10511.414,1724,Payroll Taxes Payment,2019-09-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6840,-10727.193,1209,Payroll Taxes Payment,2019-10-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6841,-8701.803,279,Payroll Taxes Payment,2019-11-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6842,-10203.920,73,Payroll Taxes Payment,2019-12-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6843,-14609.436,1505,Payroll Taxes Payment,2020-01-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6844,-8880.144,1393,Payroll Taxes Payment,2020-02-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6845,-7741.766,1515,Payroll Taxes Payment,2020-03-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6846,-7951.158,974,Payroll Taxes Payment,2020-04-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6847,-8587.124,906,Payroll Taxes Payment,2020-05-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6848,-8688.621,1694,Payroll Taxes Payment,2020-06-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6849,-9307.459,1785,Payroll Taxes Payment,2020-07-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6850,-9484.358,212,Payroll Taxes Payment,2020-08-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6851,-9430.801,1013,Payroll Taxes Payment,2020-09-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6852,-9624.398,572,Payroll Taxes Payment,2020-10-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6853,-7807.225,225,Payroll Taxes Payment,2020-11-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6854,-9154.919,290,Payroll Taxes Payment,2020-12-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6855,-14030.845,1438,Payroll Taxes Payment,2021-01-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6856,-8880.144,1045,Payroll Taxes Payment,2021-02-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6857,-7741.766,1537,Payroll Taxes Payment,2021-03-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6858,-7951.158,220,Payroll Taxes Payment,2021-04-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6859,-8587.124,1608,Payroll Taxes Payment,2021-05-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6860,-8688.621,796,Payroll Taxes Payment,2021-06-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6861,-9307.459,1349,Payroll Taxes Payment,2021-07-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6862,-9484.358,91,Payroll Taxes Payment,2021-08-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6863,-9430.801,1457,Payroll Taxes Payment,2021-09-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6864,-9624.398,538,Payroll Taxes Payment,2021-10-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6865,-7807.225,1659,Payroll Taxes Payment,2021-11-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6866,-9154.919,1392,Payroll Taxes Payment,2021-12-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6867,56434.560,423,Purchase Inventory - 100,2019-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
6868,51443.749,1822,Purchase Inventory - 100,2019-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,5,Store  5,15,NULL,16668881107,The Big Retail Park,Market Street,08608,W1,West,West Main,2025-06-09 11:57:23.9870000
